Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,ambient_temp,load_density,humidity,shift_encoded,temp_load_stress,humidity_wear,night_load
0,300.5,311.2,1270,67.5,208,1,27.59,0.699,49.5,0,19.285,10296.0,0
0,300.6,311.3,1531,38.5,0,0,33.79,0.309,54.59,1,10.441,0.0,0
2,300.5,311.2,1397,45.2,2,0,25.36,0.412,38.99,2,10.448,77.98,0
0,300.5,311.1,1547,37.2,7,0,21.71,0.559,69.59,0,12.136,487.13,0
0,300.5,311.0,2074,18.9,9,0,23.79,0.566,66.14,1,13.465,595.26,0
0,300.5,311.1,1491,42.6,11,0,31.98,0.47,61.52,2,15.031,676.72,0
0,300.5,311.0,1759,28.3,13,0,29.02,0.762,59.07,0,22.113,767.91,0
1,300.4,311.0,1595,35.4,15,0,27.48,0.65,70.53,1,17.862,1057.95,0
0,300.4,311.2,1351,62.0,18,0,25.96,0.618,46.95,2,16.043,845.1,0
0,300.4,311.2,1705,28.7,20,0,29.94,0.462,45.87,0,13.832,917.4,0
0,300.4,311.2,1406,43.6,22,0,24.6,0.643,65.62,1,15.818,1443.64,0
0,300.4,311.3,1639,34.6,24,0,29.22,0.256,64.94,2,7.48,1558.56,0
2,300.4,311.3,2026,20.3,26,0,25.07,0.626,43.07,0,15.694,1119.82,0
1,300.4,311.3,1350,56.5,31,0,24.41,0.659,49.69,1,16.086,1540.39,0
1,300.5,311.3,1468,41.1,34,0,25.45,0.686,71.89,2,17.459,2444.26,0
0,300.5,311.4,1642,27.1,37,0,26.5,0.415,59.12,0,10.997,2187.44,0
0,300.5,311.3,1490,41.8,39,0,27.8,0.684,62.87,1,19.015,2451.93,0
1,300.5,311.3,1507,43.4,41,0,28.94,0.494,43.41,2,14.296,1779.81,0
0,300.5,311.4,1611,32.7,44,0,13.25,0.528,61.57,0,6.996,2709.08,0
1,300.5,311.4,1743,27.6,46,0,24.77,0.758,40.8,1,18.776,1876.8,0
0,300.5,311.3,1475,46.3,49,0,26.43,0.952,35.2,2,25.161,1724.8,1
0,300.5,311.4,1432,47.5,51,0,34.02,0.658,62.27,0,22.385,3175.77,0
0,300.5,311.4,1442,47.0,53,0,23.68,0.527,69.34,1,12.479,3675.02,0
1,300.6,311.4,1468,40.4,55,0,28.65,0.678,52.46,2,19.425,2885.3,0
0,300.5,311.4,1556,45.3,58,0,33.98,0.791,49.53,0,26.878,2872.74,0
1,300.5,311.4,1312,51.4,60,0,22.75,0.743,72.11,1,16.903,4326.6,0
0,300.6,311.5,1459,47.0,63,0,29.58,1.0,53.05,2,29.58,3342.15,1
0,300.5,311.5,1651,36.9,65,0,24.79,0.543,54.34,0,13.461,3532.1,0
0,300.5,311.5,1490,38.4,67,0,25.98,0.688,71.94,1,17.874,4819.98,0
1,300.6,311.6,1473,31.5,69,0,24.79,0.882,51.46,2,21.865,3550.74,1
0,300.6,311.7,1734,29.9,72,0,25.07,0.873,48.46,0,21.886,3489.12,0
0,300.6,311.7,1507,45.5,74,0,38.89,0.357,63.16,1,13.884,4673.84,0
0,300.6,311.7,1556,34.9,76,0,31.38,0.649,47.88,2,20.366,3638.88,0
2,300.5,311.6,1351,53.5,78,0,32.41,0.873,53.55,0,28.294,4176.9,0
0,300.5,311.7,1445,44.8,83,0,29.97,1.0,41.81,1,29.97,3470.23,0
0,300.5,311.7,1619,32.7,85,0,21.57,0.756,56.85,2,16.307,4832.25,1
1,300.5,311.7,1269,64.0,87,0,29.58,0.595,55.68,0,17.6,4844.16,0
0,300.5,311.6,1534,37.7,90,0,32.29,0.499,64.68,1,16.113,5821.2,0
0,300.5,311.6,1444,49.3,92,0,24.59,0.983,63.57,2,24.172,5848.44,1
0,300.5,311.6,1744,26.8,94,0,31.86,0.759,60.52,0,24.182,5688.88,0
0,300.4,311.5,1441,44.6,96,0,30.82,0.523,58.94,1,16.119,5658.24,0
1,300.3,311.3,1506,40.7,98,0,35.41,0.62,54.27,2,21.954,5318.46,0
0,300.3,311.4,1526,38.5,101,0,26.33,0.697,61.1,0,18.352,6171.1,0
0,300.4,311.5,1704,29.7,103,0,23.61,0.732,43.88,1,17.283,4519.64,0
2,300.4,311.4,1445,52.4,105,0,26.55,0.515,31.51,2,13.673,3308.55,0
0,300.5,311.5,1661,35.9,110,0,33.74,0.558,66.62,0,18.827,7328.2,0
0,300.5,311.4,1466,41.8,112,0,20.69,0.402,61.74,1,8.317,6914.88,0
0,300.4,311.3,1608,35.1,114,0,19.73,0.806,53.73,2,15.902,6125.22,1
1,300.4,311.4,1352,57.3,116,0,28.36,0.599,65.75,0,16.988,7627.0,0
1,300.4,311.4,1604,31.7,119,0,26.23,0.72,47.69,1,18.886,5675.11,0
2,300.4,311.4,1427,50.7,122,0,28.03,0.863,47.95,2,24.19,5849.9,1
0,300.4,311.4,1424,44.6,127,0,31.78,0.683,46.56,0,21.706,5913.12,0
0,300.4,311.4,1662,29.3,129,0,25.79,0.633,60.68,1,16.325,7827.72,0
0,300.4,311.4,1936,23.9,131,0,20.51,0.679,39.17,2,13.926,5131.27,0
0,300.4,311.4,1728,31.7,133,0,36.18,0.659,47.33,0,23.843,6294.89,0
0,300.4,311.4,1552,28.8,135,0,24.01,0.837,57.9,1,20.096,7816.5,0
2,300.4,311.5,1662,29.0,137,0,23.76,0.697,42.96,2,16.561,5885.52,0
0,300.3,311.4,1343,57.7,142,0,32.41,0.568,48.4,0,18.409,6872.8,0
1,300.4,311.5,1476,32.6,144,0,26.46,0.807,32.88,1,21.353,4734.72,0
0,300.3,311.4,1346,51.1,147,0,27.75,0.835,61.06,2,23.171,8975.82,1
0,300.4,311.5,1492,44.6,149,0,29.93,0.449,48.12,0,13.439,7169.88,0
1,300.3,311.5,1540,41.5,151,0,32.33,0.88,44.01,1,28.45,6645.51,0
0,300.4,311.5,1596,32.5,154,0,26.67,0.705,42.05,2,18.802,6475.7,1
0,300.5,311.6,1541,47.8,156,0,34.08,0.692,50.82,0,23.583,7927.92,0
0,300.5,311.6,1661,30.0,158,0,19.46,0.801,39.2,1,15.587,6193.6,0
1,300.4,311.6,1359,55.4,160,0,31.04,0.565,74.42,2,17.538,11907.2,0
0,300.5,311.6,1528,42.4,163,0,24.64,0.793,31.15,0,19.54,5077.45,0
1,300.5,311.6,1246,52.9,165,0,33.49,0.593,50.49,1,19.86,8330.85,0
0,300.5,311.6,1575,32.5,168,0,28.57,0.429,56.07,2,12.257,9419.76,0
1,300.5,311.6,1658,30.4,170,0,25.31,0.5,47.25,0,12.655,8032.5,0
0,300.5,311.6,1385,54.8,173,0,30.65,0.735,57.12,1,22.528,9881.76,0
2,300.5,311.7,1454,50.3,175,0,31.57,0.508,47.0,2,16.038,8225.0,0
0,300.5,311.6,1497,40.5,180,0,30.57,0.892,70.3,0,27.268,12654.0,0
1,300.6,311.7,1424,50.8,182,0,23.88,0.828,43.81,1,19.773,7973.42,0
0,300.6,311.7,1528,43.9,185,0,26.06,0.85,31.49,2,22.151,5825.65,1
0,300.6,311.8,1539,37.0,187,0,27.98,0.669,42.02,0,18.719,7857.74,0
0,300.7,311.8,1336,58.4,189,1,27.83,0.689,58.86,1,19.175,11124.54,0
0,300.5,311.6,1525,37.6,191,0,31.0,0.471,53.82,2,14.601,10279.62,0
1,300.5,311.6,1456,51.1,193,0,19.94,0.799,62.52,0,15.932,12066.36,0
1,300.5,311.7,2141,17.2,196,0,29.34,0.707,60.02,1,20.743,11763.92,0
1,300.5,311.6,1476,39.1,199,0,26.84,0.735,48.64,2,19.727,9679.36,1
0,300.5,311.6,1509,47.2,202,0,24.65,0.903,50.11,0,22.259,10122.22,0
0,300.5,311.6,1447,45.4,204,0,25.03,0.559,51.15,1,13.992,10434.6,0
0,300.6,311.7,1448,49.1,206,0,27.14,0.631,73.84,2,17.125,15211.04,0
0,300.6,311.7,1428,52.6,208,0,13.6,0.699,61.91,0,9.506,12877.28,0
1,300.6,311.7,1389,52.1,210,0,25.19,0.51,73.92,1,12.847,15523.2,0
0,300.7,311.7,1635,32.4,213,0,24.5,0.622,63.41,2,15.239,13506.33,0
0,300.7,311.7,1395,43.7,215,0,30.13,0.724,54.36,0,21.814,11687.4,0
0,300.7,311.8,1443,43.7,217,0,24.78,0.601,44.81,1,14.893,9723.77,0
1,300.7,311.7,1412,49.1,219,0,27.14,0.846,57.02,2,22.96,12487.38,1
0,300.7,311.7,1524,43.5,222,0,34.17,0.423,54.39,0,14.454,12074.58,0
1,300.7,311.8,1407,42.4,224,0,31.98,0.818,54.06,1,26.16,12109.44,0
0,300.8,311.7,1397,43.5,227,0,31.61,0.749,52.91,2,23.676,12010.57,1
1,300.7,311.7,1504,36.9,229,0,26.0,0.565,34.48,0,14.69,7895.92,0
1,300.7,311.7,2097,18.9,232,1,30.17,0.511,67.61,1,15.417,15685.52,0
0,300.6,311.7,1553,39.8,0,0,27.06,0.338,54.5,2,9.146,0.0,0
0,300.6,311.7,1432,39.2,2,0,27.22,0.531,40.86,0,14.454,81.72,0
1,300.5,311.6,1577,36.5,4,0,29.64,0.807,59.82,1,23.919,239.28,0
1,300.5,311.5,1370,56.1,7,0,25.61,0.642,46.44,2,16.442,325.08,0
2,300.5,311.6,1506,36.2,10,0,33.97,0.824,60.62,0,27.991,606.2,0
0,300.6,311.6,1964,21.4,15,0,27.36,0.557,63.82,1,15.24,957.3,0
2,300.6,311.7,1500,36.7,17,0,30.47,0.756,65.2,2,23.035,1108.4,1
0,300.6,311.7,1488,47.7,22,0,33.82,0.542,53.39,0,18.33,1174.58,0
2,300.6,311.5,1282,60.2,24,0,32.13,0.505,50.86,1,16.226,1220.64,0
0,300.5,311.4,1400,45.1,29,0,22.36,0.634,48.74,2,14.176,1413.46,0
0,300.6,311.5,1419,38.6,31,0,29.78,0.55,47.77,0,16.379,1480.87,0
1,300.7,311.5,1441,40.6,33,0,31.4,0.419,54.83,1,13.157,1809.39,0
1,300.7,311.6,1348,62.5,36,0,31.57,0.623,52.91,2,19.668,1904.76,0
2,300.8,311.7,1468,38.7,39,0,23.55,0.666,46.75,0,15.684,1823.25,0
1,300.7,311.7,1701,30.8,44,0,25.37,0.84,43.56,1,21.311,1916.64,0
2,300.7,311.7,1864,23.6,47,0,31.98,0.791,53.91,2,25.296,2533.77,1
1,300.6,311.6,1630,31.8,52,0,24.95,0.833,50.66,0,20.783,2634.32,0
0,300.5,311.5,1316,49.7,55,0,26.8,0.758,43.59,1,20.314,2397.45,0
0,300.5,311.5,1708,31.2,57,0,34.3,0.7,63.31,2,24.01,3608.67,0
2,300.5,311.4,1679,27.5,59,0,27.81,0.466,72.72,0,12.959,4290.48,0
0,300.5,311.4,1709,32.3,64,0,25.09,0.672,64.63,1,16.86,4136.32,0
0,300.5,311.4,1445,41.5,66,0,24.49,0.74,47.8,2,18.123,3154.8,1
1,300.5,311.4,1390,51.9,68,0,29.33,0.869,54.5,0,25.488,3706.0,0
0,300.4,311.4,1309,55.5,71,0,22.67,0.753,70.4,1,17.071,4998.4,0
0,300.5,311.5,1499,37.6,73,0,27.01,0.836,43.26,2,22.58,3157.98,1
1,300.5,311.4,2072,18.8,75,0,29.33,0.495,62.83,0,14.518,4712.25,0
0,300.5,311.5,1487,43.0,78,0,33.2,0.601,40.52,1,19.953,3160.56,0
0,300.5,311.5,1302,49.6,80,0,30.67,0.714,71.84,2,21.898,5747.2,1
1,300.5,311.5,1378,48.2,82,0,25.14,0.824,50.7,0,20.715,4157.4,0
0,300.5,311.6,1365,53.0,85,0,32.71,0.628,77.29,1,20.542,6569.65,0
2,300.6,311.7,1427,44.6,87,0,26.8,0.638,72.28,2,17.098,6288.36,0
2,300.6,311.7,1535,33.3,92,0,23.06,0.753,53.94,0,17.364,4962.48,0
2,300.5,311.6,1476,41.7,97,0,27.31,0.481,47.81,1,13.136,4637.57,0
0,300.5,311.6,1425,42.4,102,0,33.75,0.891,56.95,2,30.071,5808.9,1
0,300.5,311.7,1409,54.7,104,0,28.66,0.518,53.2,0,14.846,5532.8,0
0,300.5,311.6,1730,30.2,106,0,28.05,0.362,50.98,1,10.154,5403.88,0
1,300.5,311.6,1454,41.4,108,0,34.55,0.652,38.42,2,22.527,4149.36,0
0,300.6,311.7,1744,26.9,111,0,22.27,0.905,49.85,0,20.154,5533.35,0
1,300.8,311.9,1761,29.0,113,0,22.86,0.738,43.9,1,16.871,4960.7,0
1,300.7,311.9,1657,30.9,116,0,21.54,0.763,60.52,2,16.435,7020.32,1
0,300.7,311.8,1420,47.0,119,0,29.49,0.656,64.91,0,19.345,7724.29,0
2,300.7,311.9,1329,59.2,121,0,28.67,0.627,62.41,1,17.976,7551.61,0
0,300.6,311.9,1472,44.2,126,0,34.17,0.418,58.42,2,14.283,7360.92,0
0,300.6,312.0,1566,30.1,128,0,28.97,0.311,46.47,0,9.01,5948.16,0
0,300.6,312.0,1430,42.7,130,0,26.38,0.679,57.05,1,17.912,7416.5,0
0,300.6,312.0,1481,40.9,132,0,28.01,0.847,62.93,2,23.724,8306.76,1
0,300.6,312.0,1670,29.4,134,0,28.47,0.702,49.14,0,19.986,6584.76,0
0,300.6,312.0,1406,55.1,136,0,21.31,0.744,56.19,1,15.855,7641.84,0
2,300.6,312.1,1354,46.9,138,0,38.84,0.888,53.55,2,34.49,7389.9,1
1,300.5,312.0,1985,19.3,143,0,30.08,0.699,71.62,0,21.026,10241.66,0
1,300.5,312.0,1263,60.8,146,0,28.84,0.632,63.52,1,18.227,9273.92,0
0,300.5,311.9,1576,31.1,149,0,30.46,0.527,61.09,2,16.052,9102.41,0
0,300.5,312.0,1453,45.1,151,0,30.84,0.953,37.83,0,29.391,5712.33,0
0,300.5,312.0,1478,39.0,153,0,27.44,0.729,56.73,1,20.004,8679.69,0
1,300.5,311.9,1323,57.9,155,0,25.48,0.508,53.45,2,12.944,8284.75,0
0,300.5,311.9,1710,28.4,158,0,30.4,0.474,53.36,0,14.41,8430.88,0
0,300.4,311.7,1314,59.5,160,0,29.54,0.838,39.37,1,24.755,6299.2,0
0,300.4,311.7,1460,39.6,162,0,24.76,0.494,44.12,2,12.231,7147.44,0
1,300.4,311.7,1508,45.4,164,0,33.68,0.928,54.32,0,31.255,8908.48,0
1,300.5,311.8,1331,55.3,167,0,29.17,0.237,66.14,1,6.913,11045.38,0
0,300.4,311.7,1515,47.4,170,0,30.92,0.863,49.09,2,26.684,8345.3,1
0,300.4,311.6,1674,33.0,172,0,33.57,0.723,51.0,0,24.271,8772.0,0
0,300.4,311.7,1444,51.2,174,0,28.09,0.668,72.81,1,18.764,12668.94,0
1,300.4,311.7,1398,42.6,176,0,29.27,0.624,52.03,2,18.264,9157.28,0
1,300.4,311.7,1832,24.2,179,0,31.24,0.934,53.71,0,29.178,9614.09,0
1,300.5,311.8,1591,42.0,182,0,25.1,0.756,53.85,1,18.976,9800.7,0
1,300.4,311.7,1478,39.9,185,0,28.22,0.515,41.54,2,14.533,7684.9,0
1,300.4,311.8,1362,47.6,188,0,28.5,0.392,60.72,0,11.172,11415.36,0
0,300.5,311.8,1368,57.9,191,1,24.18,0.677,48.47,1,16.37,9257.77,0
1,300.3,311.7,1723,28.3,193,0,37.27,0.65,54.7,2,24.226,10557.1,0
0,300.4,311.8,1689,30.8,196,0,22.37,0.422,59.44,0,9.44,11650.24,0
0,300.4,311.8,1272,59.2,198,1,22.81,0.642,74.43,1,14.644,14737.14,0
1,300.4,311.7,1511,33.0,200,0,33.26,0.564,41.82,2,18.759,8364.0,0
2,300.4,311.6,1715,30.8,203,0,30.85,0.651,63.65,0,20.083,12920.95,0
1,300.3,311.5,1400,43.8,0,0,23.9,0.759,63.69,1,18.14,0.0,0
0,300.4,311.6,1200,76.6,3,1,30.43,0.874,48.62,2,26.596,145.86,1
1,300.4,311.7,1555,38.7,5,0,33.87,0.786,61.0,0,26.622,305.0,0
2,300.3,311.6,1427,56.2,8,0,27.88,0.542,71.43,1,15.111,571.44,0
0,300.3,311.4,1318,52.7,13,0,38.4,0.705,47.35,2,27.072,615.55,1
2,300.2,311.4,1319,54.6,15,0,21.1,0.659,57.41,0,13.905,861.15,0
1,300.2,311.4,1960,20.9,20,0,30.78,0.45,59.05,1,13.851,1181.0,0
0,300.3,311.5,1552,38.9,23,0,32.67,0.71,60.34,2,23.196,1387.82,1
0,300.3,311.5,1548,32.2,25,0,31.57,0.929,62.69,0,29.329,1567.25,0
0,300.3,311.6,1709,29.5,27,0,27.18,0.655,56.66,1,17.803,1529.82,0
2,300.3,311.5,1464,41.0,29,0,26.84,0.411,60.13,2,11.031,1743.77,0
0,300.3,311.4,1759,24.8,34,0,29.78,0.655,45.89,0,19.506,1560.26,0
0,300.3,311.5,1634,31.9,36,0,31.26,0.468,56.64,1,14.63,2039.04,0
0,300.3,311.5,1663,33.6,38,0,30.41,0.78,50.24,2,23.72,1909.12,1
1,300.3,311.5,1445,47.3,40,0,32.16,0.729,42.7,0,23.445,1708.0,0
0,300.3,311.5,1695,25.6,43,0,23.92,0.624,49.91,1,14.926,2146.13,0
0,300.4,311.6,1517,39.0,45,0,27.09,0.6,57.69,2,16.254,2596.05,0
0,300.5,311.7,1811,26.8,47,0,24.24,0.618,59.36,0,14.98,2789.92,0
0,300.4,311.6,1815,23.5,49,0,26.46,0.651,42.32,1,17.225,2073.68,0
0,300.4,311.7,1513,40.0,51,0,32.06,0.534,45.62,2,17.12,2326.62,0
1,300.4,311.6,1518,36.4,53,0,28.43,0.442,62.25,0,12.566,3299.25,0
0,300.3,311.5,1667,28.8,56,0,38.43,0.821,60.08,1,31.551,3364.48,0
0,300.3,311.5,1403,60.1,58,0,28.77,0.592,63.87,2,17.032,3704.46,0
0,300.2,311.5,1383,42.1,60,0,28.24,0.675,68.68,0,19.062,4120.8,0
0,300.3,311.5,1466,46.2,62,0,28.42,0.693,60.38,1,19.695,3743.56,0
0,300.3,311.5,1378,47.5,64,0,25.45,0.698,50.85,2,17.764,3254.4,0
1,300.2,311.5,1547,40.9,66,0,27.77,0.474,56.15,0,13.163,3705.9,0
0,300.2,311.5,1495,38.5,69,0,32.51,0.399,71.6,1,12.971,4940.4,0
0,300.1,311.4,1729,29.3,71,0,28.46,0.562,82.64,2,15.995,5867.44,0
0,300.1,311.4,1418,47.7,73,0,24.83,0.709,59.63,0,17.604,4352.99,0
2,300.1,311.4,1485,40.4,75,0,24.3,0.541,60.36,1,13.146,4527.0,0
0,300.1,311.5,1434,40.8,80,0,26.2,0.597,62.26,2,15.641,4980.8,0
1,300.2,311.6,1415,55.8,82,0,28.3,0.969,55.24,0,27.423,4529.68,0
2,300.1,311.6,1674,29.6,85,0,32.77,0.373,66.64,1,12.223,5664.4,0
0,300.1,311.5,1454,52.4,90,0,22.64,0.537,65.08,2,12.158,5857.2,0
0,300.0,311.4,1476,39.0,92,0,26.72,0.934,58.54,0,24.956,5385.68,0
0,300.0,311.5,1812,28.3,94,0,28.58,0.643,51.82,1,18.377,4871.08,0
0,300.0,311.4,1374,41.9,96,0,20.67,0.544,39.79,2,11.244,3819.84,0
1,300.1,311.4,1524,40.6,98,0,24.67,0.825,62.32,0,20.353,6107.36,0
0,300.0,311.4,1383,49.6,101,0,25.28,0.658,57.13,1,16.634,5770.13,0
0,299.9,311.3,1429,58.2,103,0,24.82,0.598,47.62,2,14.842,4904.86,0
1,299.8,311.3,1517,41.2,105,0,28.77,0.679,43.7,0,19.535,4588.5,0
1,299.9,311.4,1480,44.9,108,0,27.36,0.551,61.61,1,15.075,6653.88,0
0,299.9,311.4,1706,28.8,111,0,25.78,0.497,38.99,2,12.813,4327.89,0
0,300.0,311.5,1349,48.6,113,0,29.71,0.633,58.0,0,18.806,6554.0,0
1,300.0,311.5,1451,49.0,115,0,34.89,0.498,63.44,1,17.375,7295.6,0
0,299.9,311.4,1627,36.7,118,0,34.56,0.652,60.5,2,22.533,7139.0,0
1,300.0,311.4,1537,35.4,120,0,20.31,0.703,51.09,0,14.278,6130.8,0
0,300.1,311.5,2218,17.0,123,0,30.31,0.778,42.51,1,23.581,5228.73,0
1,300.0,311.4,1466,39.0,125,0,27.29,0.819,60.87,2,22.351,7608.75,1
0,300.0,311.5,1666,32.0,128,0,28.62,0.589,67.01,0,16.857,8577.28,0
0,300.0,311.5,1455,41.7,130,0,26.41,0.725,49.27,1,19.147,6405.1,0
0,300.0,311.4,1927,24.6,132,0,28.47,0.724,60.07,2,20.612,7929.24,1
1,299.9,311.3,1703,28.4,134,0,28.61,0.699,70.82,0,19.998,9489.88,0
0,299.8,311.2,1533,35.9,137,0,25.68,0.578,58.39,1,14.843,7999.43,0
2,299.8,311.3,1785,25.4,139,0,24.41,0.496,51.03,2,12.107,7093.17,0
0,299.8,311.2,2142,16.6,144,0,26.21,0.725,65.41,0,19.002,9419.04,0
0,299.8,311.2,1369,46.2,146,0,28.94,0.394,47.62,1,11.402,6952.52,0
1,299.8,311.2,1706,29.2,148,0,30.4,0.61,42.02,2,18.544,6218.96,0
0,299.9,311.3,1802,24.4,151,0,31.41,0.267,63.12,0,8.386,9531.12,0
2,299.9,311.3,1413,41.8,153,0,26.02,0.45,50.94,1,11.709,7793.82,0
0,300.0,311.3,1484,53.2,158,0,29.14,0.518,51.83,2,15.095,8189.14,0
0,299.9,311.3,1535,38.1,160,0,31.85,0.815,48.73,0,25.958,7796.8,0
1,299.9,311.2,1579,35.5,162,0,32.66,0.753,50.27,1,24.593,8143.74,0
0,299.8,311.1,1300,64.2,165,0,27.76,0.567,69.03,2,15.74,11389.95,0
1,299.8,311.1,1452,44.3,167,0,27.12,0.759,71.62,0,20.584,11960.54,0
1,299.8,311.1,1562,35.7,170,0,28.76,0.783,72.95,1,22.519,12401.5,0
0,299.8,311.2,1664,28.3,173,0,23.4,0.626,65.9,2,14.648,11400.7,0
2,299.9,311.2,1495,35.8,175,0,27.23,0.442,59.66,0,12.036,10440.5,0
1,300.0,311.4,1533,42.6,180,0,30.98,0.619,40.68,1,19.177,7322.4,0
0,300.0,311.4,1484,37.0,183,0,30.57,0.635,53.12,2,19.412,9720.96,0
0,300.0,311.4,1604,38.7,185,0,26.92,0.465,76.57,0,12.518,14165.45,0
0,300.0,311.4,1483,45.6,187,0,28.87,0.705,50.64,1,20.353,9469.68,0
0,300.1,311.5,1549,34.7,189,0,24.7,0.692,70.14,2,17.092,13256.46,0
0,300.1,311.4,1604,35.0,191,0,30.81,0.717,55.55,0,22.091,10610.05,0
0,300.2,311.5,1685,31.0,193,0,27.69,0.692,28.22,1,19.161,5446.46,0
0,300.2,311.6,1372,49.2,195,0,26.9,0.759,61.4,2,20.417,11973.0,1
0,300.3,311.6,1374,47.4,197,0,26.55,0.623,67.66,0,16.541,13329.02,0
0,300.2,311.6,1606,31.0,199,0,27.75,0.68,54.51,1,18.87,10847.49,0
0,300.1,311.5,1471,47.2,201,0,26.21,0.59,67.33,2,15.464,13533.33,0
0,300.1,311.5,1659,31.1,203,0,30.63,0.562,38.32,0,17.214,7778.96,0
1,300.1,311.7,1400,48.5,205,0,26.42,0.851,41.14,1,22.483,8433.7,0
0,300.1,311.7,1503,42.6,208,0,34.37,0.343,57.05,2,11.789,11866.4,0
0,300.2,311.8,1798,23.2,210,0,33.86,0.782,59.77,0,26.479,12551.7,0
1,300.2,311.6,1608,35.0,212,0,24.43,0.557,68.57,1,13.608,14536.84,0
0,300.2,311.6,1322,50.9,215,0,28.28,0.537,61.39,2,15.186,13198.85,0
2,300.2,311.6,1547,37.7,217,0,25.4,0.689,43.06,0,17.501,9344.02,0
1,300.3,311.7,1374,47.9,222,1,26.69,0.427,57.13,1,11.397,12682.86,0
1,300.3,311.7,1447,36.8,0,0,36.01,0.528,61.01,2,19.013,0.0,0
0,300.4,311.7,1373,47.2,3,0,26.77,0.523,36.26,0,14.001,108.78,0
0,300.3,311.7,1515,37.5,5,0,29.44,0.617,54.56,1,18.164,272.8,0
0,300.3,311.7,1317,56.5,7,0,30.17,0.529,51.64,2,15.96,361.48,0
0,300.3,311.8,1551,37.2,9,0,24.0,0.89,48.45,0,21.36,436.05,0
1,300.3,311.8,1592,32.1,11,0,24.58,0.92,59.99,1,22.614,659.89,0
0,300.4,311.8,1433,42.2,14,0,23.18,0.347,43.5,2,8.043,609.0,0
0,300.5,311.9,1432,43.1,16,0,24.46,0.732,59.17,0,17.905,946.72,0
0,300.5,311.9,1350,51.7,18,0,16.6,0.779,60.59,1,12.931,1090.62,0
1,300.5,311.9,1370,44.8,20,0,30.18,0.731,65.84,2,22.062,1316.8,1
0,300.5,312.0,1415,44.6,23,0,36.22,0.551,43.77,0,19.957,1006.71,0
0,300.5,312.0,1498,42.9,25,0,28.59,0.613,39.95,1,17.526,998.75,0
1,300.5,312.0,1382,54.1,27,0,22.33,0.538,57.79,2,12.014,1560.33,0
1,300.5,311.9,1511,44.5,30,0,25.43,0.587,52.14,0,14.927,1564.2,0
0,300.5,311.9,1330,59.5,33,0,26.16,0.469,84.03,1,12.269,2772.99,0
0,300.5,311.9,1383,50.5,35,0,23.93,0.633,59.58,2,15.148,2085.3,0
0,300.5,311.9,1431,49.4,37,0,31.44,0.425,55.58,0,13.362,2056.46,0
0,300.5,312.0,1461,38.1,39,0,31.24,0.62,53.27,1,19.369,2077.53,0
2,300.4,311.9,1438,46.7,41,0,23.38,0.463,42.82,2,10.825,1755.62,0
1,300.5,312.0,1779,27.7,46,0,30.9,0.681,60.64,0,21.043,2789.44,0
1,300.6,312.1,1293,52.3,49,0,34.11,0.548,54.21,1,18.692,2656.29,0
0,300.6,312.2,1308,54.7,52,0,35.61,0.694,54.22,2,24.713,2819.44,0
0,300.6,312.3,1532,37.2,54,0,39.46,0.812,55.94,0,32.042,3020.76,0
0,300.7,312.4,1470,38.6,56,0,24.39,0.888,57.21,1,21.658,3203.76,0
0,300.7,312.3,1548,37.9,58,0,39.3,0.271,37.61,2,10.65,2181.38,0
0,300.7,312.3,1898,24.0,60,0,26.58,0.525,63.37,0,13.954,3802.2,0
2,300.7,312.2,1335,49.0,62,0,25.63,0.605,46.54,1,15.506,2885.48,0
0,300.7,312.3,1420,53.8,67,0,29.31,0.719,53.62,2,21.074,3592.54,1
0,300.7,312.3,1418,49.0,69,0,25.67,0.402,67.86,0,10.319,4682.34,0
1,300.8,312.3,1535,40.3,71,0,29.6,0.503,72.79,1,14.889,5168.09,0
2,300.7,312.4,1457,47.2,74,0,22.72,0.67,38.0,2,15.222,2812.0,0
0,300.8,312.4,1493,39.1,79,0,27.04,0.663,55.3,0,17.928,4368.7,0
2,300.7,312.3,1670,27.3,81,0,33.14,0.707,57.73,1,23.43,4676.13,0
2,300.7,312.3,1446,45.4,86,0,27.77,0.717,39.92,2,19.911,3433.12,1
0,300.8,312.4,1465,59.1,91,1,28.57,0.701,63.03,0,20.028,5735.73,0
0,300.7,312.3,1590,36.3,93,0,29.9,0.679,56.16,1,20.302,5222.88,0
1,300.6,312.2,2174,18.5,95,0,32.68,0.658,56.94,2,21.503,5409.3,0
0,300.7,312.4,1590,37.9,98,0,21.38,0.75,45.82,0,16.035,4490.36,0
0,300.7,312.3,1577,33.2,100,0,30.34,0.314,59.13,1,9.527,5913.0,0
1,300.7,312.4,1371,61.7,102,0,26.93,0.882,63.38,2,23.752,6464.76,1
0,300.8,312.4,1767,25.6,105,0,28.67,0.319,56.27,0,9.146,5908.35,0
0,300.8,312.5,1517,39.2,107,0,32.24,0.488,49.86,1,15.733,5335.02,0
1,300.9,312.6,1555,40.6,109,0,23.22,0.616,50.64,2,14.304,5519.76,0
0,300.9,312.7,1416,43.8,112,0,23.95,0.751,57.2,0,17.986,6406.4,0
1,300.8,312.6,1588,35.6,114,0,20.26,0.201,55.49,1,4.072,6325.86,0
